"Function / Call Stack","CPU Time","Instructions Retired","CPI Rate","CPU Frequency Ratio","Module","Function (Full)","Source File","Start Address"
"flush_tlb_func_remote","0.00200482","0","0","0","vmlinux","flush_tlb_func_remote","[Unknown]","0xffffffff81071ec0"
"do_page_add_anon_rmap","0.00200482","0","0","0","vmlinux","do_page_add_anon_rmap","[Unknown]","0xffffffff8120a410"
"__errno_location","0.00200482","0","","0.5","libpthread-2.23.so","__errno_location","errno-loc.c","0x12a40"
"func@0x450d90","0.00200482","2600000","0","0","sysbench","func@0x450d90","[Unknown]","0x450d90"
"pmd_devmap_trans_unstable","0.00200482","0","0","0","vmlinux","pmd_devmap_trans_unstable","[Unknown]","0xffffffff811f6190"
"func@0x42f6b0","0.00200482","2600000","0","0","sysbench","func@0x42f6b0","[Unknown]","0x42f6b0"
"put_page","0.00200482","0","0","0","vmlinux","put_page","[Unknown]","0xffffffff811f5ee0"
"default_wake_function","0.00200482","2600000","1","0.5","vmlinux","default_wake_function","[Unknown]","0xffffffff810b0d30"
"sync_regs","0.00200482","0","","1","vmlinux","sync_regs","[Unknown]","0xffffffff8102c420"
"should_numa_migrate_memory","0.00200482","0","","0.5","vmlinux","should_numa_migrate_memory","[Unknown]","0xffffffff810bd420"
"func@0x43b3d0","0.00200482","0","","0.5","sysbench","func@0x43b3d0","[Unknown]","0x43b3d0"
"irq_exit","0.00200482","2600000","0","0","vmlinux","irq_exit","[Unknown]","0xffffffff81087880"
"account_system_index_time","0.00200482","0","0","0","vmlinux","account_system_index_time","[Unknown]","0xffffffff810b45f0"
"func@0x44ee50","0.00200482","0","0","0","sysbench","func@0x44ee50","[Unknown]","0x44ee50"
"prepare_exit_to_usermode","0.00200482","0","","0.5","vmlinux","prepare_exit_to_usermode","[Unknown]","0xffffffff81003fb0"
"smp_apic_timer_interrupt","0.00200482","0","0","0","vmlinux","smp_apic_timer_interrupt","[Unknown]","0xffffffff81a02390"
"func@0x22a50","0.00200482","2600000","1","0.5","libmysqlclient.so.20.3.10","func@0x22a50","[Unknown]","0x22a50"
"mysql_field_count","0.00200482","0","0","0","libmysqlclient.so.20.3.10","mysql_field_count","[Unknown]","0x26320"
"_raw_spin_lock_irq","0.00200482","0","0","0","vmlinux","_raw_spin_lock_irq","[Unknown]","0xffffffff8190e930"
"mem_cgroup_commit_charge","0.00200482","0","","0.5","vmlinux","mem_cgroup_commit_charge","[Unknown]","0xffffffff8124a200"
"func@0x22838","0.00200482","0","","1","libmysqlclient.so.20.3.10","func@0x22838","[Unknown]","0x22838"
"sched_clock","0.00200482","0","","1","vmlinux","sched_clock","[Unknown]","0xffffffff810360b0"
"sb_rand_default","0.00200482","0","0","0","sysbench","sb_rand_default","[Unknown]","0x4118d0"
"free_pcppages_bulk","0.00200482","0","","0.5","vmlinux","free_pcppages_bulk","[Unknown]","0xffffffff811c45e0"
"osq_lock","0.00200482","2600000","1","0.5","vmlinux","osq_lock","[Unknown]","0xffffffff810d3fd0"
"func@0x43677d","0.00200482","0","","0.5","sysbench","func@0x43677d","[Unknown]","0x43677d"
"func@0x408390","0.00200482","0","0","0","sysbench","func@0x408390","[Unknown]","0x408390"
"mem_cgroup_charge_statistics","0.00200482","2600000","0","0","vmlinux","mem_cgroup_charge_statistics","[Unknown]","0xffffffff812446f0"
"func@0x458390","0.00200482","5200000","0","0","sysbench","func@0x458390","[Unknown]","0x458390"
"db_close","0.00200482","0","0","0","sysbench","db_close","[Unknown]","0x40e9b0"
"free_perturb","0.00200482","0","0","0","libc-2.23.so","free_perturb","malloc.c","0x7ff1c"
"func@0x436752","0.00200482","2600000","1","0.5","sysbench","func@0x436752","[Unknown]","0x436752"
"func@0x4351e0","0.00200482","2600000","2","1","sysbench","func@0x4351e0","[Unknown]","0x4351e0"
"__do_page_fault","0.00200482","2600000","1","0.5","vmlinux","__do_page_fault","[Unknown]","0xffffffff8106b450"
"func@0x44d3b0","0.00200482","2600000","0","0","sysbench","func@0x44d3b0","[Unknown]","0x44d3b0"
"__GI_","0.00200482","2600000","1","0.5","libc-2.23.so","long double __GI_(long, int, bool, char)","malloc.c","0x846c0"
"func@0x468a50","0.00200482","0","","0.5","sysbench","func@0x468a50","[Unknown]","0x468a50"
"func@0x4352b0","0.00200482","5200000","1","1","sysbench","func@0x4352b0","[Unknown]","0x4352b0"
"func@0x383f0","0.00200482","0","0","0","libmysqlclient.so.20.3.10","func@0x383f0","[Unknown]","0x383f0"
"do_lookup_x","0.00200482","7800000","0.333333","0.5","ld-2.23.so","do_lookup_x","dl-lookup.c","0x9e70"
"update_group_capacity","0.00200482","0","","1.5","vmlinux","update_group_capacity","[Unknown]","0xffffffff810bf670"
"__bitmap_subset","0.00200482","2600000","4","2","vmlinux","__bitmap_subset","[Unknown]","0xffffffff81455220"
"native_irq_return_iret","0.00100241","0","0","0","vmlinux","native_irq_return_iret","[Unknown]","0xffffffff81a00a27"
"pmd_pfn","0.00100241","0","0","0","vmlinux","pmd_pfn","[Unknown]","0xffffffff811f5df0"
"task_numa_migrate","0.00100241","0","0","0","vmlinux","task_numa_migrate","[Unknown]","0xffffffff810b8a70"
"func@0x228c0","0.00100241","0","0","0","libmysqlclient.so.20.3.10","func@0x228c0","[Unknown]","0x228c0"
"task_rcu_dereference","0.00100241","0","0","0","vmlinux","task_rcu_dereference","[Unknown]","0xffffffff81085860"
"perf_iterate_sb","0.00100241","0","0","0","vmlinux","perf_iterate_sb","[Unknown]","0xffffffff811a9340"
"func@0x42a5d0","0.00100241","5200000","0.5","1","sysbench","func@0x42a5d0","[Unknown]","0x42a5d0"
"ext4_put_io_end_defer","0.00100241","0","0","0","vmlinux","ext4_put_io_end_defer","[Unknown]","0xffffffff8131c840"
"uncharge_page","0.00100241","0","0","0","vmlinux","uncharge_page","[Unknown]","0xffffffff812472e0"
"func@0x4081d0","0.00100241","0","","1","sysbench","func@0x4081d0","[Unknown]","0x4081d0"
"anon_vma_interval_tree_iter_next","0.00100241","0","0","0","vmlinux","anon_vma_interval_tree_iter_next","[Unknown]","0xffffffff811f1bd0"
"sb_event_start","0.00100241","0","0","0","sysbench","sb_event_start","[Unknown]","0x40bc70"
"func@0x407cc0","0.00100241","0","","1","sysbench","func@0x407cc0","[Unknown]","0x407cc0"
"isolate_lru_page","0.00100241","0","","1","vmlinux","isolate_lru_page","[Unknown]","0xffffffff811d66b0"
"func@0x41ed00","0.00100241","0","0","0","sysbench","func@0x41ed00","[Unknown]","0x41ed00"
"llist_reverse_order","0.00100241","0","0","0","vmlinux","llist_reverse_order","[Unknown]","0xffffffff8145c190"
"page_remove_rmap","0.00100241","0","","3","vmlinux","page_remove_rmap","[Unknown]","0xffffffff8120a7d0"
"remove_migration_pte","0.00100241","0","0","0","vmlinux","remove_migration_pte","[Unknown]","0xffffffff812349a0"
"move_to_new_page","0.00100241","2600000","0","0","vmlinux","move_to_new_page","[Unknown]","0xffffffff81235b60"
"ptep_clear_flush","0.00100241","2600000","0","0","vmlinux","ptep_clear_flush","[Unknown]","0xffffffff81209410"
"__rwsem_mark_wake.constprop.6","0.00100241","0","0","0","vmlinux","__rwsem_mark_wake.constprop.6","[Unknown]","0xffffffff810d5880"
"func@0x43ba50","0.00100241","5200000","0.5","1","sysbench","func@0x43ba50","[Unknown]","0x43ba50"
"func@0x472070","0.00100241","0","0","0","sysbench","func@0x472070","[Unknown]","0x472070"
"func@0x43620e","0.00100241","5200000","1","2","sysbench","func@0x43620e","[Unknown]","0x43620e"
"_dl_name_match_p","0.00100241","0","","1","ld-2.23.so","_dl_name_match_p","dl-misc.c","0x11980"
"func@0x44dfa0","0.00100241","0","0","0","sysbench","func@0x44dfa0","[Unknown]","0x44dfa0"
"func@0x46df50","0.00100241","0","0","0","sysbench","func@0x46df50","[Unknown]","0x46df50"
"__hrtimer_run_queues","0.00100241","2600000","0","0","vmlinux","__hrtimer_run_queues","[Unknown]","0xffffffff810ffda0"
"scheduler_tick","0.00100241","0","0","0","vmlinux","scheduler_tick","[Unknown]","0xffffffff810b20d0"
"func@0x46b470","0.00100241","0","0","0","sysbench","func@0x46b470","[Unknown]","0x46b470"
"call_function_single_interrupt","0.00100241","0","","1","vmlinux","call_function_single_interrupt","[Unknown]","0xffffffff81a01ab0"
"func@0x4272a0","0.00100241","0","0","0","sysbench","func@0x4272a0","[Unknown]","0x4272a0"
"func@0x42253c","0.00100241","0","0","0","sysbench","func@0x42253c","[Unknown]","0x42253c"
"lru_cache_add_active_or_unevictable","0.00100241","0","0","0","vmlinux","lru_cache_add_active_or_unevictable","[Unknown]","0xffffffff811d0b90"
"__dlsym","0.00100241","0","0","0","libdl-2.23.so","__dlsym","dlsym.c","0x1040"
"func@0x970","0.00100241","0","0","0","[vdso]","func@0x970","[Unknown]","0x970"
"__pthread_mutex_unlock_usercnt","0.00100241","0","0","0","libpthread-2.23.so","__pthread_mutex_unlock_usercnt","pthread_mutex_unlock.c","0xb4c0"
"func@0x43c140","0.00100241","0","0","0","sysbench","func@0x43c140","[Unknown]","0x43c140"
"func@0x65560","0.00100241","0","","1","libcrypto.so.1.0.0","func@0x65560","[Unknown]","0x65560"
"func@0xeb00","0.00100241","0","","1","libgcc_s.so.1","func@0xeb00","[Unknown]","0xeb00"
"func@0x45e320","0.00100241","0","","1","sysbench","func@0x45e320","[Unknown]","0x45e320"
"__get_vma_policy","0.00100241","0","0","0","vmlinux","__get_vma_policy","[Unknown]","0xffffffff81224c30"
"__inc_numa_state","0.00100241","0","0","0","vmlinux","__inc_numa_state","[Unknown]","0xffffffff811e4dd0"
"func@0x44f9c0","0.00100241","2600000","0","0","sysbench","func@0x44f9c0","[Unknown]","0x44f9c0"
"func@0x441670","0.00100241","0","0","0","sysbench","func@0x441670","[Unknown]","0x441670"
"func@0x443e10","0.00100241","0","0","0","sysbench","func@0x443e10","[Unknown]","0x443e10"
"func@0x421630","0.00100241","0","0","0","sysbench","func@0x421630","[Unknown]","0x421630"
"func@0x439006","0.00100241","2600000","0","0","sysbench","func@0x439006","[Unknown]","0x439006"
"func@0x440e70","0.00100241","0","0","0","sysbench","func@0x440e70","[Unknown]","0x440e70"
"strcmp","0.00100241","0","0","0","ld-2.23.so","strcmp","strcmp.S","0x1bb40"
"__perf_event_task_sched_in","0.00100241","0","0","0","vmlinux","__perf_event_task_sched_in","[Unknown]","0xffffffff811ace70"
"func@0x429bf0","0.00100241","0","0","0","sysbench","func@0x429bf0","[Unknown]","0x429bf0"
"func@0x436ee7","0.00100241","2600000","1","1","sysbench","func@0x436ee7","[Unknown]","0x436ee7"
"func@0x44feb0","0.00100241","2600000","0","0","sysbench","func@0x44feb0","[Unknown]","0x44feb0"
"func@0x429420","0.00100241","0","0","0","sysbench","func@0x429420","[Unknown]","0x429420"
"func@0x465170","0.00100241","0","0","0","sysbench","func@0x465170","[Unknown]","0x465170"
"func@0x45dd30","0.00100241","0","0","0","sysbench","func@0x45dd30","[Unknown]","0x45dd30"
"func@0x428bc0","0.00100241","2600000","1","1","sysbench","func@0x428bc0","[Unknown]","0x428bc0"
"perf_output_copy","0.00100241","0","0","0","vmlinux","perf_output_copy","[Unknown]","0xffffffff811b2d80"
"func@0x46fe60","0.00100241","0","","1","sysbench","func@0x46fe60","[Unknown]","0x46fe60"
"irq_work_run_list","0.00100241","0","","1","vmlinux","irq_work_run_list","[Unknown]","0xffffffff81188010"
"rb_erase","0.00100241","0","0","0","vmlinux","rb_erase","[Unknown]","0xffffffff818f2c10"
"__nptl_deallocate_tsd","0.00100241","0","0","0","libpthread-2.23.so","__nptl_deallocate_tsd","pthread_create.c","0x63b0"
"func@0x436905","0.00100241","0","0","0","sysbench","func@0x436905","[Unknown]","0x436905"
"attach_entity_load_avg","0.00100241","0","0","0","vmlinux","attach_entity_load_avg","[Unknown]","0xffffffff810b7f90"
"set_next_buddy","0.00100241","0","","1","vmlinux","set_next_buddy","[Unknown]","0xffffffff810b9c40"
"flush_tlb_mm_range","0.00100241","0","","1","vmlinux","flush_tlb_mm_range","[Unknown]","0xffffffff81072170"
"__ptep_modify_prot_start","0.00100241","0","","3","vmlinux","__ptep_modify_prot_start","[Unknown]","0xffffffff81063370"
"set_task_cpu","0.00100241","0","0","0","vmlinux","set_task_cpu","[Unknown]","0xffffffff810b0110"
"func@0x43ace0","0.00100241","0","0","0","sysbench","func@0x43ace0","[Unknown]","0x43ace0"
"check_preempt_wakeup","0.00100241","5200000","0.5","1","vmlinux","check_preempt_wakeup","[Unknown]","0xffffffff810ba450"
"rcu_segcblist_ready_cbs","0.00100241","0","0","0","vmlinux","rcu_segcblist_ready_cbs","[Unknown]","0xffffffff810f6cb0"
"task_tick_numa","0.00100241","0","0","0","vmlinux","task_tick_numa","[Unknown]","0xffffffff810be2f0"
"hrtimer_forward","0.00100241","0","","1","vmlinux","hrtimer_forward","[Unknown]","0xffffffff810ff530"
"free_pcp_prepare","0.00100241","0","","1","vmlinux","free_pcp_prepare","[Unknown]","0xffffffff811c3d70"
"func@0x42f860","0.00100241","2600000","1","1","sysbench","func@0x42f860","[Unknown]","0x42f860"
"rb_erase_cached","0.00100241","0","0","0","vmlinux","rb_erase_cached","[Unknown]","0xffffffff818f3200"
"_raw_spin_trylock","0.00100241","2600000","1","1","vmlinux","_raw_spin_trylock","[Unknown]","0xffffffff8190e730"
"node_tag_clear","0.00100241","0","0","0","vmlinux","node_tag_clear","[Unknown]","0xffffffff818f0be0"
"down_read","0.00100241","0","0","0","vmlinux","down_read","[Unknown]","0xffffffff8190bec0"
"func@0x449610","0.00100241","0","0","0","sysbench","func@0x449610","[Unknown]","0x449610"
"__memmove_avx_unaligned","0.00100241","0","0","0","libc-2.23.so","__memmove_avx_unaligned","memcpy-avx-unaligned.S","0x14d9b0"
"func@0x435490","0.00100241","0","","3","sysbench","func@0x435490","[Unknown]","0x435490"
"func@0x43a7d0","0.00100241","0","0","0","sysbench","func@0x43a7d0","[Unknown]","0x43a7d0"
"mysql_stmt_prepare","0.00100241","2600000","1","1","libmysqlclient.so.20.3.10","mysql_stmt_prepare","[Unknown]","0x276a0"
"do_lookup_unique","0.00100241","0","0","0","ld-2.23.so","do_lookup_unique","dl-lookup.c","0x9fb4"
"__strncmp_sse42","0.00100241","0","0","0","libc-2.23.so","__strncmp_sse42","strcmp-sse42.S","0x145a90"
"down_write_killable","0.00100241","0","0","0","vmlinux","down_write_killable","[Unknown]","0xffffffff8190bf80"
"__alloc_pages_nodemask","0.00100241","0","0","0","vmlinux","__alloc_pages_nodemask","[Unknown]","0xffffffff811c8380"
"migrate_pages","0.00100241","0","0","0","vmlinux","migrate_pages","[Unknown]","0xffffffff81236300"
"__put_page","0.00100241","0","0","0","vmlinux","__put_page","[Unknown]","0xffffffff811d01d0"
"get_empty_filp","0.00100241","0","0","0","vmlinux","get_empty_filp","[Unknown]","0xffffffff8125aab0"
"munmap","0.00100241","0","0","0","libc-2.23.so","munmap","syscall-template.S","0x101740"
"func@0x440f60","0.00100241","2600000","1","1","sysbench","func@0x440f60","[Unknown]","0x440f60"
"rcu_check_callbacks","0.00100241","0","","1","vmlinux","rcu_check_callbacks","[Unknown]","0xffffffff810f5cc0"
"osq_unlock","0.00100241","0","0","0","vmlinux","osq_unlock","[Unknown]","0xffffffff810d40e0"
"__libc_calloc","0.00100241","0","0","0","libc-2.23.so","__libc_calloc","malloc.c","0x84d10"
"set_next_entity","0.00100241","0","0","0","vmlinux","set_next_entity","[Unknown]","0xffffffff810bb230"
"func@0x44f3e0","0.00100241","0","","1","sysbench","func@0x44f3e0","[Unknown]","0x44f3e0"
"func@0x469cc0","0.00100241","0","0","0","sysbench","func@0x469cc0","[Unknown]","0x469cc0"
"grow_heap","0.00100241","0","0","0","libc-2.23.so","grow_heap","arena.c","0x8128e"
"__GI___pthread_once","0.00100241","0","0","0","libpthread-2.23.so","__GI___pthread_once","pthread_once.c","0xeb20"
"calc_global_load_tick","0.00100241","0","","1","vmlinux","calc_global_load_tick","[Unknown]","0xffffffff810b4150"
"func@0x468de0","0.00100241","5200000","1.5","3","sysbench","func@0x468de0","[Unknown]","0x468de0"
"func@0x469b20","0.00100241","0","0","0","sysbench","func@0x469b20","[Unknown]","0x469b20"
"do_page_fault","0.00100241","0","","1","vmlinux","do_page_fault","[Unknown]","0xffffffff8106b940"
"insert_work","0.00100241","0","","1","vmlinux","insert_work","[Unknown]","0xffffffff8109cc40"
"func@0x43ab30","0.00100241","2600000","0","0","sysbench","func@0x43ab30","[Unknown]","0x43ab30"
"func@0x10940","0.00100241","0","0","0","libgcc_s.so.1","func@0x10940","[Unknown]","0x10940"
"func@0x444060","0.00100241","0","0","0","sysbench","func@0x444060","[Unknown]","0x444060"
"func@0x43739a","0.00100241","0","","1","sysbench","func@0x43739a","[Unknown]","0x43739a"
"hrtimer_active","0.00100241","0","0","0","vmlinux","hrtimer_active","[Unknown]","0xffffffff810ff620"
"ttwu_stat","0.00100241","0","","1","vmlinux","ttwu_stat","[Unknown]","0xffffffff810ac050"
"skb_queue_tail","0.00100241","2600000","3","3","vmlinux","skb_queue_tail","[Unknown]","0xffffffff817b5330"
"account_process_tick","0.00100241","0","0","0","vmlinux","account_process_tick","[Unknown]","0xffffffff810b4870"
"__perf_event_task_sched_out","0.00100241","0","0","0","vmlinux","__perf_event_task_sched_out","[Unknown]","0xffffffff811ad710"
"blk_stat_add","0.00100241","0","0","0","vmlinux","blk_stat_add","[Unknown]","0xffffffff8142e840"
"blk_peek_request","0.00100241","0","0","0","vmlinux","blk_peek_request","[Unknown]","0xffffffff8141f870"
"__log","0.00100241","5200000","1","2","libm-2.23.so","__log","w_log.c","0x21d80"
"alloc_perturb","0.00100241","0","0","0","libc-2.23.so","alloc_perturb","malloc.c","0x81ea0"
"run_rebalance_domains","0.00100241","0","0","0","vmlinux","run_rebalance_domains","[Unknown]","0xffffffff810c1260"
"__acct_update_integrals","0.00100241","2600000","0","0","vmlinux","__acct_update_integrals","[Unknown]","0xffffffff81153c10"
"rwsem_spin_on_owner","0.00100241","2600000","0","0","vmlinux","rwsem_spin_on_owner","[Unknown]","0xffffffff810d5980"
"ktime_get","0.00100241","0","0","0","vmlinux","ktime_get","[Unknown]","0xffffffff811026e0"
"tick_sched_do_timer","0.00100241","0","0","0","vmlinux","tick_sched_do_timer","[Unknown]","0xffffffff81110590"
"up_read","0.00100241","0","","2","vmlinux","up_read","[Unknown]","0xffffffff810d3ca0"
"perf_pending_event","0.00100241","0","0","0","vmlinux","perf_pending_event","[Unknown]","0xffffffff811b0520"
"page_get_anon_vma","0.00100241","0","0","0","vmlinux","page_get_anon_vma","[Unknown]","0xffffffff8120bac0"
"__next_timer_interrupt","0.00100241","5200000","0","0","vmlinux","__next_timer_interrupt","[Unknown]","0xffffffff810fd300"
"func@0x45b3b0","0.00100241","0","0","0","sysbench","func@0x45b3b0","[Unknown]","0x45b3b0"
"pick_next_entity","0.00100241","0","0","0","vmlinux","pick_next_entity","[Unknown]","0xffffffff810b67a0"
"func@0x439b40","0.00100241","5200000","1","2","sysbench","func@0x439b40","[Unknown]","0x439b40"
"wq_worker_waking_up","0.00100241","0","0","0","vmlinux","wq_worker_waking_up","[Unknown]","0xffffffff8109fd60"
"release_pages","0","2600000","0","0","vmlinux","release_pages","[Unknown]","0xffffffff811cfc70"
"func@0x4366b6","0","2600000","0","0","sysbench","func@0x4366b6","[Unknown]","0x4366b6"
"__mod_node_page_state","0","2600000","0","0","vmlinux","__mod_node_page_state","[Unknown]","0xffffffff811e30f0"
"__slab_alloc","0","2600000","0","0","vmlinux","__slab_alloc","[Unknown]","0xffffffff8122eb10"
"func@0x407af0","0","2600000","0","0","sysbench","func@0x407af0","[Unknown]","0x407af0"
"func@0x44e060","0","2600000","0","0","sysbench","func@0x44e060","[Unknown]","0x44e060"
"func@0x44e820","0","2600000","0","0","sysbench","func@0x44e820","[Unknown]","0x44e820"
"malloc_printerr","0","2600000","0","0","libc-2.23.so","malloc_printerr","malloc.c","0x81d23"
"__memset_sse2","0","2600000","0","0","libc-2.23.so","__memset_sse2","memset.S","0x8f240"
"func@0x46a380","0","2600000","0","0","sysbench","func@0x46a380","[Unknown]","0x46a380"
"func@0x43bcd0","0","5200000","1","","sysbench","func@0x43bcd0","[Unknown]","0x43bcd0"
"free_perturb","0","2600000","0","0","libc-2.23.so","free_perturb","malloc.c","0x7fdce"
"func@0x442580","0","2600000","0","0","sysbench","func@0x442580","[Unknown]","0x442580"
"func@0x45d540","0","2600000","0","0","sysbench","func@0x45d540","[Unknown]","0x45d540"
"cpumask_next_wrap","0","2600000","0","0","vmlinux","cpumask_next_wrap","[Unknown]","0xffffffff818eae20"
"func@0x428da0","0","2600000","0","0","sysbench","func@0x428da0","[Unknown]","0x428da0"
"func@0x454c40","0","2600000","0","0","sysbench","func@0x454c40","[Unknown]","0x454c40"
"func@0x45d670","0","2600000","0","0","sysbench","func@0x45d670","[Unknown]","0x45d670"
"func@0x4289d0","0","2600000","0","0","sysbench","func@0x4289d0","[Unknown]","0x4289d0"
"func@0x44ed40","0","2600000","2","","sysbench","func@0x44ed40","[Unknown]","0x44ed40"
"func@0x428f60","0","2600000","0","0","sysbench","func@0x428f60","[Unknown]","0x428f60"
"cpumask_next","0","2600000","0","0","vmlinux","cpumask_next","[Unknown]","0xffffffff818eadc0"
"func@0x438f59","0","2600000","0","0","sysbench","func@0x438f59","[Unknown]","0x438f59"
"func@0x437948","0","2600000","1","","sysbench","func@0x437948","[Unknown]","0x437948"
"func@0x450e10","0","2600000","0","0","sysbench","func@0x450e10","[Unknown]","0x450e10"
"_dl_map_object","0","2600000","0","0","ld-2.23.so","_dl_map_object","dl-load.c","0x89e0"
"func@0x4694c0","0","5200000","0","0","sysbench","func@0x4694c0","[Unknown]","0x4694c0"
"timerqueue_del","0","5200000","0","0","vmlinux","timerqueue_del","[Unknown]","0xffffffff818f7670"
"func@0x4b200","0","2600000","0","0","libmysqlclient.so.20.3.10","func@0x4b200","[Unknown]","0x4b200"
"func@0x469284","0","2600000","0","0","sysbench","func@0x469284","[Unknown]","0x469284"
"func@0x4578a0","0","2600000","1","","sysbench","func@0x4578a0","[Unknown]","0x4578a0"
"elf_dynamic_do_Rela","0","2600000","0","0","ld-2.23.so","elf_dynamic_do_Rela","do-rel.h","0xc43c"
"func@0x420e30","0","2600000","2","","sysbench","func@0x420e30","[Unknown]","0x420e30"
"func@0x46b850","0","2600000","1","","sysbench","func@0x46b850","[Unknown]","0x46b850"
"try_charge","0","2600000","1","","vmlinux","try_charge","[Unknown]","0xffffffff81245460"
